"CAROÇAL DO RIO DAS TROPAS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TELES PIRES","2015-11-06 00:00:00","2015-11-06 00:00:00"
"WARO APAMPU(POSTO MDK)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA MARIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ITAITUBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA FE DO ARAGUAIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TOCANTINÓPOLIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"FORMOSO DO ARAGUAIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TOCANTÍNIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ITACAJÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MÉDIO JAVARI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO ITUÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MÉDIO ITUÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MÉDIO CURUÇA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ITACOAÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SEDE DO DSEI VALE DO JAVARI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JAQUIRANA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO CURUÇÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"VILHENA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CACOAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JUÍNA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARIPUANÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SÃO MARCOS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANGRADOURO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAMPINÁPOLIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ÁGUA BOA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PARANATINGA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARÃIWATSEDE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PAVURÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"LEONARDO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"WAWI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"DIAUARUM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"URARICOERA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AJURICABA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ERICÓ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PARAFURI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"XITEI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARAUIÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AUARIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BALAWAU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MALOCA PAAPIU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PAAPIU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SURUCUCU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"NOVO-DEMINI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"HAKOMA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TOOTOTOBI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PALIMIÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MISSÃO CATRIMANI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"HAXIU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO PADAUIRI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO MUCAJAI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARARI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARACÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"HOMOXI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MAIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"WAIKÁS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MATURACÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BAIXO MUCAJAI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MÉDIO PADAUIRI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SAUBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO CATRIMANI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"DEMINI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BAIXO CATRIMANI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"WAPUTHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARATHA-U","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APIAÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"INAMBÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AJARANI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CACHOEIRA DO ARAÇÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
