cod_uf,name_uf,cod_city,city,created_at,updated_at
16,"Amapá",00105,"Amapá","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00550,"Pracuúba","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00709,"Tartarugalzinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00055,"Serra do Navio","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00154,"Pedra Branca do Amapari","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00212,"Cutias","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00238,"Ferreira Gomes","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00253,"Itaubal","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00303,"Macapá","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00535,"Porto Grande","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00600,"Santana","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00279,"Laranjal do Jari","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00402,"Mazagão","2015-11-06 00:00:00","2015-11-06 00:00:00"
16,"Amapá",00808,"Vitória do Jari","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",00301,"Aguiarnópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",01002,"Ananás","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",01051,"Angico","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02208,"Araguatins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02554,"Augustinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02901,"Axixá do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03800,"Buriti do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03826,"Cachoeirinha","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03891,"Carrasco Bonito","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",06506,"Darcinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",07405,"Esperantina","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",10706,"Itaguatins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",12454,"Luzinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",12801,"Maurilândia do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",13809,"Palmeiras do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",14302,"Nazaré","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18303,"Praia Norte","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18550,"Riachinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18808,"Sampaio","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20002,"Santa Terezinha do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20101,"São Bento do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20200,"São Miguel do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20309,"São Sebastião do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20804,"Sítio Novo do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",21208,"Tocantinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",01309,"Aragominas","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02109,"Araguaína","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02158,"Araguanã","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02307,"Arapoema","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03008,"Babaçulândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03057,"Bandeirantes do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03883,"Carmolândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",05508,"Colinas do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",07702,"Filadélfia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",13957,"Muricilândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",14880,"Nova Olinda","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",15705,"Palmeirante","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",17206,"Piraquê","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18865,"Santa Fé do Araguaia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",22081,"Wanderlândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",22107,"Xambioá","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",00251,"Abreulândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",01903,"Araguacema","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03107,"Barrolândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03206,"Bernardo Sayão","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03602,"Brasilândia do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03909,"Caseara","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",06001,"Couto Magalhães","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",07108,"Divinópolis do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",07207,"Dois Irmãos do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",08254,"Fortaleza do Tabocão","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",08304,"Goianorte","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",09302,"Guaraí","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",11100,"Itaporã do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",11803,"Juarina","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",12504,"Marianópolis do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",13205,"Miracema do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",13304,"Miranorte","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",13700,"Monte Santo do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",16653,"Pequizeiro","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",16703,"Colméia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18402,"Presidente Kennedy","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18709,"Rio dos Bois","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",21257,"Tupirama","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",21307,"Tupiratins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02000,"Araguaçu","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",04600,"Chapada de Areia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",06100,"Cristalândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",07306,"Dueré","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",07553,"Fátima","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",08205,"Formoso do Araguaia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",11902,"Lagoa da Confusão","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",15002,"Nova Rosalândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",15507,"Oliveira de Fátima","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",16109,"Paraíso do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",17503,"Pium","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18451,"Pugmil","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18840,"Sandolândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",00350,"Aliança do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",00707,"Alvorada","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03701,"Brejinho de Nazaré","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03867,"Cariri do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",06258,"Crixás do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",07652,"Figueirópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",09500,"Gurupi","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",11506,"Jaú do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",15754,"Palmeirópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",16604,"Peixe","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18899,"Santa Rita do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20259,"São Salvador do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20853,"Sucupira","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20978,"Talismã","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",01101,"Aparecida do Rio Negro","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",09807,"Ipueiras","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",12009,"Lajeado","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",13601,"Monte do Carmo","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",16505,"Pedro Afonso","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18204,"Porto Nacional","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18881,"Santa Maria do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20655,"Silvanópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",21000,"Palmas","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",21109,"Tocantínia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03073,"Barra do Ouro","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",03842,"Campos Lindos","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",04105,"Centenário","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",09005,"Goiatins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",10508,"Itacajá","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",10904,"Itapiratins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",11951,"Lagoa do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",12405,"Lizarda","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",12702,"Mateiros","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",15101,"Novo Acordo","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",17909,"Ponte Alta do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18501,"Recursolândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18758,"Rio Sono","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",19004,"Santa Tereza do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20150,"São Félix do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",00400,"Almas","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02406,"Arraias","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",02703,"Aurora do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",05102,"Chapada da Natividade","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",05557,"Combinado","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",05607,"Conceição do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",07009,"Dianópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",12157,"Lavandeira","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",14203,"Natividade","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",15150,"Novo Alegre","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",15259,"Novo Jardim","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",16208,"Paranã","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",17008,"Pindorama do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",17800,"Ponte Alta do Bom Jesus","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18006,"Porto Alegre do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18659,"Rio da Conceição","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",18907,"Santa Rosa do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20499,"São Valério","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20903,"Taguatinga","2015-11-06 00:00:00","2015-11-06 00:00:00"
17,"Tocantins",20937,"Taipas do Tocantins","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",00204,"Alcântara","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",00832,"Apicum-Açu","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01301,"Bacuri","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01350,"Bacurituba","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01905,"Bequimão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02408,"Cajapió","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",03109,"Cedral","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",03125,"Central do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",03703,"Cururupu","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",04909,"Guimarães","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06805,"Mirinzal","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09056,"Porto Rico do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",11789,"Serrano do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",07506,"Paço do Lumiar","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09452,"Raposa","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",11201,"São José de Ribamar","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",11300,"São Luís","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01103,"Axixá","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01251,"Bacabeira","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02374,"Cachoeira Grande","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05104,"Icatu","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",07100,"Morros","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09205,"Presidente Juscelino","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09601,"Rosário","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",10203,"Santa Rita","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01707,"Barreirinhas","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05005,"Humberto de Campos","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",08058,"Paulino Neves","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09403,"Primeira Cruz","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",10278,"Santo Amaro do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",12506,"Tutóia","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",00709,"Anajatuba","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01004,"Arari","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01772,"Bela Vista do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02507,"Cajari","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",03554,"Conceição do Lago-Açu","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05153,"Igarapé do Meio","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06508,"Matinha","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06904,"Monção","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",07456,"Olinda Nova do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",07605,"Palmeirândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",08256,"Pedro do Rosário","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",08306,"Penalva","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",08405,"Peri Mirim","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",08603,"Pinheiro","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09270,"Presidente Sarney","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09809,"Santa Helena","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",10500,"São Bento","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",11003,"São João Batista","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",11706,"São Vicente Ferrer","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",12803,"Viana","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",12902,"Vitória do Mearim","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02705,"Cantanhede","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05401,"Itapecuru Mirim","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06631,"Matões do Norte","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06755,"Miranda do Norte","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",07209,"Nina Rodrigues","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",08801,"Pirapemas","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09304,"Presidente Vargas","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",12704,"Vargem Grande","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",00550,"Amapá do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01970,"Boa Vista do Gurupi","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02606,"Cândido Mendes","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02903,"Carutapera","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",03158,"Centro do Guilherme","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",03174,"Centro Novo do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",04305,"Godofredo Viana","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",04677,"Governador Nunes Freire","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05658,"Junco do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06201,"Luís Domingues","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06326,"Maracaçumé","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06375,"Maranhãozinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",12407,"Turiaçu","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",12456,"Turilândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",00402,"Altamira do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",00477,"Alto Alegre do Pindaré","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02002,"Bom Jardim","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02036,"Bom Jesus das Selvas","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02150,"Brejo de Areia","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02325,"Buriticupu","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",04651,"Governador Newton Bello","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05708,"Lago da Pedra","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05963,"Lagoa Grande do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",06359,"Marajá do Sena","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",07357,"Nova Olinda do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",08108,"Paulo Ramos","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",08504,"Pindaré-Mirim","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09908,"Santa Inês","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",10005,"Santa Luzia","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",10039,"Santa Luzia do Paruá","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",11029,"São João do Carú","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",12274,"Tufilândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",13009,"Vitorino Freire","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",14007,"Zé Doca","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",00055,"Açailândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",00600,"Amarante do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",02358,"Buritirana","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",03257,"Cidelândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",03752,"Davinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",04552,"Governador Edison Lobão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05302,"Imperatriz","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05427,"Itinga do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05500,"João Lisboa","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",05989,"Lajeado Novo","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",07001,"Montes Altos","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",09551,"Ribamar Fiquene","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",10856,"São Francisco do Brejão","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",11532,"São Pedro da Água Branca","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",11763,"Senador La Rocque","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",12852,"Vila Nova dos Martírios","2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"Maranhão",01202,"Bacabal","2015-11-06 00:00:00","2015-11-06 00:00:00"
